weather_code,max_temp,min_temp,mean_temp,snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (mp/h),range_temp,LA,Boston,Chicago,Year,Phase_encoded
3,89.2,65.8,74.3,0.0,0,9.5,23.40000000000001,0,0,1,2021,4
53,90.7,72.2,79.3,0.0,9,14.3,18.5,0,0,1,2021,4
63,90.4,73.1,80.2,0.0,5,14.8,17.30000000000001,0,0,1,2021,5
65,83.1,73.3,78.1,0.0,9,18.4,9.799999999999995,0,0,1,2021,5
2,88.4,72.2,79.0,0.0,0,12.5,16.200000000000003,0,0,1,2021,5
63,89.8,74.2,80.3,0.0,5,13.3,15.599999999999994,0,0,1,2021,6
53,86.9,74.6,79.7,0.0,4,19.1,12.300000000000011,0,0,1,2021,6
3,81.8,66.7,75.2,0.0,0,9.9,15.099999999999994,0,0,1,2021,6
3,78.6,65.9,73.8,0.0,0,15.1,12.699999999999989,0,0,1,2021,6
51,75.2,68.6,71.8,0.0,2,18.2,6.6000000000000085,0,0,1,2021,6
3,75.0,61.3,68.7,0.0,0,11.9,13.700000000000005,0,0,1,2021,7
3,76.7,62.3,70.7,0.0,0,11.2,14.400000000000006,0,0,1,2021,7
55,76.9,67.5,70.7,0.0,9,13.2,9.400000000000006,0,0,1,2021,7
53,81.2,60.8,70.3,0.0,2,13.5,20.40000000000001,0,0,1,2021,8
2,74.7,61.8,69.8,0.0,0,14.4,12.900000000000006,0,0,1,2021,8
65,87.1,65.2,72.8,0.0,3,27.1,21.89999999999999,0,0,1,2021,8
55,76.6,59.6,68.6,0.0,2,16.8,16.999999999999993,0,0,1,2021,7
51,70.4,58.3,65.2,0.0,1,9.3,12.100000000000009,0,0,1,2021,6
3,77.8,58.6,67.7,0.0,0,11.5,19.2,0,0,1,2021,5
3,86.6,65.2,73.2,0.0,0,16.9,21.39999999999999,0,0,1,2021,4
3,89.0,71.3,77.9,0.0,0,15.7,17.700000000000003,0,0,1,2021,3
3,88.1,68.3,75.2,0.0,0,13.5,19.8,0,0,1,2021,2
51,86.5,73.3,78.7,0.0,2,20.5,13.200000000000005,0,0,1,2021,2
3,74.6,61.5,68.3,0.0,0,13.8,13.099999999999994,0,0,1,2021,3
0,79.4,58.0,68.8,0.0,0,11.0,21.40000000000001,0,0,1,2021,3
1,88.0,63.5,74.9,0.0,0,11.7,24.5,0,0,1,2021,3
3,84.8,68.0,71.8,0.0,0,17.9,16.799999999999997,0,0,1,2021,3
51,83.4,65.0,72.2,0.0,3,10.5,18.40000000000001,0,0,1,2021,4
61,82.3,70.4,75.7,0.0,12,17.5,11.899999999999991,0,0,1,2021,4
63,73.6,64.4,68.8,0.0,17,19.3,9.199999999999989,0,0,1,2021,4
53,62.8,59.1,60.8,0.0,12,29.5,3.699999999999996,0,0,1,2021,4
3,64.1,53.3,58.1,0.0,0,21.8,10.799999999999995,0,0,1,2021,5
3,75.0,53.6,61.8,0.0,0,20.8,21.4,0,0,1,2021,5
53,71.4,50.6,61.4,0.0,3,22.3,20.800000000000004,0,0,1,2021,5
3,78.9,56.0,64.4,0.0,0,19.5,22.90000000000001,0,0,1,2021,5
3,85.5,65.3,73.1,0.0,0,19.0,20.200000000000003,0,0,1,2021,6
51,68.5,63.8,66.6,0.0,1,15.4,4.700000000000003,0,0,1,2021,6
3,75.5,57.1,66.1,0.0,0,10.3,18.4,0,0,1,2021,6
3,75.1,59.3,67.9,0.0,0,10.3,15.799999999999995,0,0,1,2021,6
3,83.0,61.4,70.7,0.0,0,10.6,21.6,0,0,1,2021,7
61,75.0,66.5,70.6,0.0,12,14.5,8.5,0,0,1,2021,7
63,74.1,65.6,68.8,0.0,22,10.9,8.5,0,0,1,2021,7
63,69.7,61.6,65.3,0.0,14,16.7,8.100000000000001,0,0,1,2021,7
53,65.1,60.5,62.5,0.0,8,14.3,4.599999999999994,0,0,1,2021,8
51,67.1,62.1,64.5,0.0,2,13.1,4.999999999999993,0,0,1,2021,8
63,72.7,64.1,67.0,0.0,19,11.5,8.600000000000009,0,0,1,2021,7
63,72.0,61.4,65.9,0.0,15,9.5,10.6,0,0,1,2021,6
61,75.6,59.9,66.8,0.0,3,11.0,15.699999999999996,0,0,1,2021,5
51,78.0,69.2,72.2,0.0,3,18.5,8.799999999999997,0,0,1,2021,5
63,75.0,69.0,72.6,0.0,6,19.2,6.0,0,0,1,2021,4
65,70.5,61.4,64.8,0.0,9,20.7,9.1,0,0,1,2021,3
53,70.9,56.3,62.2,0.0,3,17.6,14.600000000000009,0,0,1,2021,2
63,69.8,63.8,67.3,0.0,10,17.1,6.0,0,0,1,2021,2
55,63.7,54.3,59.1,0.0,2,15.3,9.400000000000006,0,0,1,2021,3
53,57.8,46.1,52.7,0.0,3,18.6,11.699999999999996,0,0,1,2021,3
1,63.6,44.5,52.8,0.0,0,13.7,19.1,0,0,1,2021,3
0,68.8,44.1,54.4,0.0,0,9.6,24.7,0,0,1,2021,3
3,67.8,52.1,58.6,0.0,0,12.3,15.699999999999996,0,0,1,2021,4
51,69.9,53.1,59.7,0.0,1,14.7,16.800000000000004,0,0,1,2021,4
53,65.2,50.5,57.3,0.0,6,19.7,14.700000000000005,0,0,1,2021,4
53,55.3,44.4,49.7,0.0,4,12.1,10.9,0,0,1,2021,4
3,54.2,43.9,48.8,0.0,0,10.4,10.300000000000004,0,0,1,2021,5
61,51.0,43.0,47.7,0.0,10,23.0,8.0,0,0,1,2021,5
65,51.7,49.7,50.6,0.0,22,32.0,2.0,0,0,1,2021,5
3,54.0,45.3,50.7,0.0,0,18.0,8.700000000000003,0,0,1,2021,6
3,52.9,42.5,48.4,0.0,0,12.5,10.4,0,0,1,2021,6
53,56.0,48.3,51.6,0.0,6,17.7,7.700000000000003,0,0,1,2021,6
63,55.3,53.9,54.7,0.0,23,21.5,1.3999999999999986,0,0,1,2021,6
61,55.6,52.0,53.8,0.0,13,20.9,3.6000000000000014,0,0,1,2021,7
3,53.4,45.3,49.2,0.0,0,17.3,8.100000000000001,0,0,1,2021,7
3,47.9,36.2,42.0,0.0,0,17.0,11.699999999999996,0,0,1,2021,7
3,45.3,33.0,39.4,0.0,0,16.0,12.299999999999995,0,0,1,2021,7
3,43.8,30.8,37.5,0.0,0,9.9,12.999999999999996,0,0,1,2021,8
3,46.1,30.7,38.1,0.0,0,8.0,15.400000000000002,0,0,1,2021,8
0,50.2,32.8,39.9,0.0,0,13.9,17.400000000000006,0,0,1,2021,7
3,56.1,36.9,44.1,0.0,0,14.9,19.200000000000003,0,0,1,2021,6
3,62.5,42.5,50.5,0.0,0,14.3,20.0,0,0,1,2021,5
3,63.0,47.8,54.0,0.0,0,15.9,15.200000000000005,0,0,1,2021,5
3,54.7,47.9,52.2,0.0,0,13.7,6.800000000000004,0,0,1,2021,4
3,54.8,45.1,49.4,0.0,0,14.8,9.699999999999996,0,0,1,2021,3
63,54.9,48.7,52.8,0.0,8,24.8,6.199999999999996,0,0,1,2021,2
71,47.9,35.8,41.3,0.07,6,23.0,12.1,0,0,1,2021,2
3,41.0,34.3,37.2,0.0,0,17.0,6.700000000000003,0,0,1,2021,2
75,38.1,34.2,36.3,2.24,9,23.1,3.899999999999999,0,0,1,2021,3
71,35.3,26.8,31.6,0.56,6,18.4,8.499999999999996,0,0,1,2021,3
3,48.3,33.0,38.4,0.0,0,15.4,15.299999999999995,0,0,1,2021,3
61,60.3,45.2,54.0,0.0,10,19.6,15.099999999999994,0,0,1,2021,4
3,48.2,31.8,37.7,0.0,0,24.6,16.400000000000002,0,0,1,2021,4
3,37.9,25.6,31.7,0.0,0,19.5,12.299999999999995,0,0,1,2021,4
3,47.8,34.2,38.2,0.0,0,14.4,13.599999999999994,0,0,1,2021,4
51,52.7,34.6,41.5,0.0,2,20.2,18.1,0,0,1,2021,4
2,42.7,23.3,30.3,0.0,0,19.9,19.4,0,0,1,2021,5
3,41.6,21.9,30.3,0.0,0,14.1,19.700000000000003,0,0,1,2021,5
3,49.7,34.9,40.2,0.0,0,20.5,14.800000000000004,0,0,1,2021,5
55,48.4,33.0,43.8,0.0,13,19.8,15.4,0,0,1,2021,6
3,31.7,19.1,25.2,0.0,0,17.9,12.599999999999998,0,0,1,2021,6
53,39.9,26.9,32.1,0.0,2,12.7,13.0,0,0,1,2021,6
3,36.5,28.5,32.4,0.0,0,19.7,8.0,0,0,1,2021,6
71,38.7,23.6,30.5,0.07,2,16.8,15.1,0,0,1,2021,7
73,47.9,31.5,38.5,0.21,1,15.3,16.4,0,0,1,2021,7
51,48.9,34.6,39.8,0.0,2,14.1,14.299999999999995,0,0,1,2021,7
53,55.8,43.9,48.8,0.0,1,21.0,11.9,0,0,1,2021,7
71,46.3,37.3,41.9,0.07,1,9.6,9.0,0,0,1,2021,8
3,40.4,30.1,36.6,0.0,0,10.2,10.299999999999995,0,0,1,2021,8
61,47.4,34.5,37.9,0.0,7,17.1,12.9,0,0,1,2021,7
55,42.6,22.7,34.0,0.0,3,25.2,19.9,0,0,1,2021,6
3,25.6,14.3,19.0,0.0,0,17.7,11.3,0,0,1,2021,5
3,33.3,21.7,26.3,0.0,0,14.3,11.599999999999998,0,0,1,2021,5
3,44.8,26.4,33.1,0.0,0,19.5,18.4,0,0,1,2021,4
61,45.8,33.5,39.7,0.0,2,20.3,12.299999999999995,0,0,1,2021,3
63,57.8,35.3,45.8,0.0,10,30.0,22.5,0,0,1,2021,2
3,47.2,31.6,37.1,0.0,0,19.4,15.6,0,0,1,2021,2
3,48.4,35.5,40.3,0.0,0,19.9,12.9,0,0,1,2021,2
3,50.3,31.4,39.0,0.0,0,14.0,18.9,0,0,1,2021,3
63,63.8,46.8,54.6,0.0,8,24.0,17.0,0,0,1,2021,3
55,62.2,38.3,50.6,0.0,2,33.3,23.90000000000001,0,0,1,2021,3
3,36.8,25.8,31.7,0.0,0,16.7,10.999999999999996,0,0,1,2021,4
75,39.3,34.9,37.1,1.75,8,16.5,4.399999999999999,0,0,1,2021,4
3,35.9,27.6,31.3,0.0,0,11.8,8.299999999999997,0,0,1,2021,4
3,41.0,28.9,32.8,0.0,0,16.8,12.1,0,0,1,2021,4
3,40.7,28.7,33.2,0.0,0,18.7,12.000000000000004,0,0,1,2021,4
3,35.0,19.1,25.9,0.0,0,18.9,15.9,0,0,1,2021,5
71,46.0,25.3,33.3,0.14,1,15.5,20.7,0,0,1,2021,5
3,56.8,30.3,41.3,0.0,0,19.3,26.5,0,0,1,2021,5
61,53.5,36.2,45.7,0.0,11,16.2,17.299999999999997,0,0,1,2021,6
3,40.4,30.4,35.3,0.0,0,15.8,10.0,0,0,1,2021,6
63,49.7,36.3,40.6,0.0,6,22.4,13.400000000000006,0,0,1,2021,6
75,37.4,29.3,33.3,5.6,8,21.0,8.099999999999998,0,0,1,2021,6
51,36.9,32.0,35.0,0.0,1,11.8,4.899999999999999,0,0,1,2021,7
75,37.1,32.8,34.7,2.03,4,10.1,4.300000000000004,0,0,1,2021,7
3,44.1,31.2,36.4,0.0,0,10.3,12.900000000000002,0,0,1,2021,7
75,40.5,31.7,36.8,3.78,8,25.6,8.8,0,0,1,2022,8
75,31.2,20.3,26.2,4.9,17,26.5,10.9,0,0,1,2022,8
1,20.9,3.8,11.7,0.0,0,12.2,17.099999999999998,0,0,1,2022,7
3,33.4,18.9,24.1,0.0,0,17.7,14.5,0,0,1,2022,6
71,31.2,10.6,22.6,0.07,1,27.9,20.6,0,0,1,2022,5
3,13.1,4.2,9.7,0.0,0,23.0,8.899999999999999,0,0,1,2022,5
3,12.4,-3.1,4.6,0.0,0,15.1,15.5,0,0,1,2022,4
51,29.9,4.9,16.1,0.0,1,17.7,25.0,0,0,1,2022,3
51,33.8,14.2,27.2,0.0,8,19.3,19.6,0,0,1,2022,2
71,17.0,8.5,12.5,0.14,2,14.5,8.5,0,0,1,2022,2
1,33.8,5.1,14.0,0.0,0,23.6,28.7,0,0,1,2022,2
51,40.7,29.1,34.0,0.0,2,23.2,11.6,0,0,1,2022,3
3,38.3,26.1,33.1,0.0,0,10.3,12.199999999999996,0,0,1,2022,3
3,34.1,26.1,30.9,0.0,0,17.5,8.0,0,0,1,2022,3
71,30.1,21.1,24.0,0.98,12,19.4,9.0,0,0,1,2022,4
3,26.4,11.6,20.1,0.0,0,9.3,14.8,0,0,1,2022,4
71,29.5,22.3,25.3,0.28,3,17.0,7.199999999999999,0,0,1,2022,4
3,42.5,18.7,27.6,0.0,0,19.9,23.8,0,0,1,2022,4
3,40.0,17.1,29.4,0.0,0,23.4,22.9,0,0,1,2022,4
3,18.1,7.3,13.1,0.0,0,15.3,10.8,0,0,1,2022,5
3,25.2,13.6,18.0,0.0,0,9.4,11.6,0,0,1,2022,5
71,33.3,17.9,22.5,0.21,2,18.8,15.4,0,0,1,2022,5
75,25.5,10.9,20.3,4.9,13,19.4,14.6,0,0,1,2022,6
73,27.1,0.6,16.1,2.45,11,15.8,26.5,0,0,1,2022,6
3,17.1,-0.5,6.4,0.0,0,15.3,17.6,0,0,1,2022,6
1,5.2,-12.0,-3.2,0.0,0,12.8,17.2,0,0,1,2022,6
3,30.5,3.8,18.3,0.0,0,17.6,26.7,0,0,1,2022,7
73,27.8,19.7,23.4,3.08,20,15.7,8.100000000000001,0,0,1,2022,7
71,18.5,-1.7,7.5,0.07,1,11.7,20.2,0,0,1,2022,7
71,29.0,6.6,17.6,0.07,1,11.1,22.4,0,0,1,2022,7
3,30.1,18.6,24.5,0.0,0,12.3,11.5,0,0,1,2022,8
55,42.9,27.3,34.5,0.0,3,18.5,15.599999999999998,0,0,1,2022,8
75,38.0,21.1,26.9,11.76,24,24.3,16.9,0,0,1,2022,7
73,25.5,21.6,23.6,2.03,19,24.1,3.899999999999999,0,0,1,2022,6
3,23.5,14.6,19.5,0.0,0,18.3,8.9,0,0,1,2022,5
71,18.7,1.0,9.3,0.21,3,16.8,17.7,0,0,1,2022,5
3,27.1,10.7,18.7,0.0,0,19.7,16.400000000000002,0,0,1,2022,4
3,26.1,14.7,22.7,0.0,0,14.1,11.400000000000002,0,0,1,2022,3
3,33.5,3.8,15.8,0.0,0,14.0,29.7,0,0,1,2022,2
3,39.0,29.5,34.2,0.0,0,16.9,9.5,0,0,1,2022,2
71,34.6,23.6,30.3,0.14,2,15.0,11.0,0,0,1,2022,2
73,42.7,24.9,34.7,1.96,6,25.0,17.800000000000004,0,0,1,2022,3
71,32.5,12.0,20.3,0.35,4,20.8,20.5,0,0,1,2022,3
3,17.7,8.1,14.0,0.0,0,10.7,9.6,0,0,1,2022,3
3,27.5,12.3,17.3,0.0,0,8.8,15.2,0,0,1,2022,4
3,36.2,17.4,24.8,0.0,0,15.6,18.800000000000004,0,0,1,2022,4
53,55.5,31.4,44.3,0.0,4,26.5,24.1,0,0,1,2022,4
75,49.8,24.2,34.8,3.36,18,28.3,25.6,0,0,1,2022,4
73,28.6,0.6,17.2,1.54,4,27.5,28.0,0,0,1,2022,5
71,30.4,6.5,17.2,0.28,3,26.9,23.9,0,0,1,2022,5
3,50.5,13.0,28.2,0.0,0,25.7,37.5,0,0,1,2022,5
3,42.0,28.0,36.3,0.0,0,18.5,14.0,0,0,1,2022,5
63,52.7,33.4,42.4,0.0,15,18.3,19.300000000000004,0,0,1,2022,6
3,29.5,17.2,22.4,0.0,0,17.6,12.3,0,0,1,2022,6
73,27.9,21.3,25.1,0.84,4,15.2,6.599999999999998,0,0,1,2022,6
73,27.1,23.9,26.1,3.08,13,14.0,3.200000000000003,0,0,1,2022,7
71,34.4,8.7,21.8,0.14,2,14.8,25.7,0,0,1,2022,7
2,42.6,25.1,30.7,0.0,0,17.1,17.5,0,0,1,2022,7
3,53.7,24.8,34.5,0.0,0,20.1,28.9,0,0,1,2022,7
3,45.6,35.1,40.2,0.0,0,12.4,10.5,0,0,1,2022,8
51,53.9,28.6,36.9,0.0,1,9.7,25.3,0,0,1,2022,8
51,39.6,27.7,31.4,0.0,1,16.9,11.900000000000002,0,0,1,2022,7
3,37.3,24.8,30.4,0.0,0,11.2,12.499999999999996,0,0,1,2022,6
3,67.9,34.4,46.9,0.0,0,20.9,33.50000000000001,0,0,1,2022,6
63,61.2,37.0,48.8,0.0,3,26.8,24.200000000000003,0,0,1,2022,5
75,37.2,31.7,34.0,8.33,14,16.1,5.500000000000004,0,0,1,2022,4
3,37.9,19.0,28.9,0.0,0,11.7,18.9,0,0,1,2022,4
3,42.5,26.0,32.7,0.0,0,12.9,16.5,0,0,1,2022,3
71,32.5,22.1,26.3,0.21,2,12.9,10.4,0,0,1,2022,2
73,34.9,21.6,26.2,2.17,14,21.5,13.299999999999995,0,0,1,2022,2
3,24.3,9.9,17.0,0.0,0,16.0,14.4,0,0,1,2022,2
71,51.5,17.0,30.4,0.07,1,16.4,34.5,0,0,1,2022,3
3,59.5,32.3,43.6,0.0,0,16.6,27.200000000000003,0,0,1,2022,3
3,50.1,30.2,36.7,0.0,0,10.8,19.9,0,0,1,2022,3
3,66.7,32.3,45.5,0.0,0,18.1,34.400000000000006,0,0,1,2022,4
63,63.4,45.5,52.9,0.0,1,11.6,17.9,0,0,1,2022,4
63,44.4,37.6,40.0,0.0,11,18.7,6.799999999999997,0,0,1,2022,4
61,39.8,35.4,38.0,0.0,20,17.0,4.399999999999999,0,0,1,2022,4
51,58.7,29.9,42.5,0.0,2,10.4,28.800000000000004,0,0,1,2022,5
3,70.0,39.1,51.7,0.0,0,16.5,30.9,0,0,1,2022,5
55,58.7,46.2,51.0,0.0,8,21.1,12.5,0,0,1,2022,5
63,60.2,45.2,50.7,0.0,21,20.4,15.0,0,0,1,2022,5
53,51.9,40.7,44.3,0.0,18,18.8,11.199999999999996,0,0,1,2022,6
53,47.9,38.1,41.6,0.0,9,22.2,9.799999999999995,0,0,1,2022,6
3,39.8,30.5,33.3,0.0,0,20.2,9.299999999999995,0,0,1,2022,6
3,33.2,23.5,27.3,0.0,0,16.4,9.700000000000005,0,0,1,2022,7
3,29.1,23.0,26.4,0.0,0,13.5,6.100000000000001,0,0,1,2022,7
3,40.4,26.1,31.4,0.0,0,18.8,14.299999999999995,0,0,1,2022,7
63,61.1,38.5,48.5,0.0,13,30.9,22.6,0,0,1,2022,7
63,57.0,35.7,43.8,0.0,23,17.0,21.3,0,0,1,2022,8
73,39.8,28.6,34.6,0.77,7,13.5,11.199999999999996,0,0,1,2022,8
71,42.3,29.9,34.9,0.07,6,12.9,12.4,0,0,1,2022,7
51,43.5,28.1,36.6,0.0,1,11.6,15.4,0,0,1,2022,6
61,54.3,37.1,44.8,0.0,10,17.7,17.199999999999996,0,0,1,2022,6
3,46.3,33.8,41.9,0.0,0,12.4,12.5,0,0,1,2022,5
63,56.6,43.3,50.1,0.0,12,25.7,13.300000000000004,0,0,1,2022,4
51,49.8,39.5,43.3,0.0,8,22.4,10.299999999999995,0,0,1,2022,4
71,40.8,35.7,38.1,0.21,15,16.1,5.099999999999994,0,0,1,2022,3
73,42.8,29.5,36.1,0.91,6,14.1,13.299999999999995,0,0,1,2022,2
3,57.1,29.8,42.2,0.0,0,20.2,27.3,0,0,1,2022,2
63,58.6,49.2,54.2,0.0,1,20.6,9.4,0,0,1,2022,3
3,64.9,37.4,49.8,0.0,0,20.3,27.500000000000007,0,0,1,2022,3
63,71.1,60.7,64.9,0.0,8,26.2,10.399999999999991,0,0,1,2022,3
63,60.4,35.1,44.6,0.0,5,33.2,25.3,0,0,1,2022,3
73,53.6,37.4,44.7,0.35,4,19.6,16.200000000000003,0,0,1,2022,4
3,46.2,32.0,40.5,0.0,0,14.0,14.200000000000005,0,0,1,2022,4
3,38.6,30.8,35.6,0.0,0,13.1,7.800000000000001,0,0,1,2022,4
73,43.9,34.3,37.4,1.82,17,21.5,9.6,0,0,1,2022,5
71,44.2,33.5,38.2,0.14,2,18.0,10.700000000000005,0,0,1,2022,5
51,49.7,38.5,43.1,0.0,4,23.9,11.200000000000005,0,0,1,2022,5
61,67.1,49.7,55.4,0.0,9,23.3,17.39999999999999,0,0,1,2022,5
55,60.7,44.7,50.8,0.0,8,20.1,16.0,0,0,1,2022,6
51,78.5,50.6,65.0,0.0,1,22.8,27.9,0,0,1,2022,6
61,73.6,64.5,68.5,0.0,11,25.9,9.099999999999994,0,0,1,2022,6
3,66.7,47.3,53.4,0.0,0,19.2,19.40000000000001,0,0,1,2022,7
3,51.5,38.8,43.1,0.0,0,20.9,12.700000000000005,0,0,1,2022,7
3,42.7,33.7,36.5,0.0,0,14.4,9.0,0,0,1,2022,7
51,47.5,34.7,40.9,0.0,8,15.7,12.799999999999995,0,0,1,2022,7
3,57.8,45.6,49.5,0.0,0,16.3,12.199999999999996,0,0,1,2022,8
63,67.7,48.9,55.2,0.0,14,21.5,18.800000000000004,0,0,1,2022,8
63,61.5,48.9,55.0,0.0,4,22.1,12.6,0,0,1,2022,7
3,55.6,45.2,50.3,0.0,0,18.2,10.4,0,0,1,2022,7
65,48.5,44.5,46.1,0.0,15,25.6,4.0,0,0,1,2022,6
51,48.0,39.5,44.0,0.0,4,23.5,8.5,0,0,1,2022,5
61,49.9,39.9,44.4,0.0,6,9.9,10.0,0,0,1,2022,5
55,47.6,45.2,46.4,0.0,24,20.3,2.3999999999999986,0,0,1,2022,4
3,54.2,43.1,48.5,0.0,0,16.2,11.1,0,0,1,2022,3
3,61.6,42.8,51.2,0.0,0,14.1,18.800000000000004,0,0,1,2022,3
3,74.4,52.2,61.2,0.0,0,23.6,22.200000000000003,0,0,1,2022,2
3,84.8,64.0,73.5,0.0,0,20.0,20.8,0,0,1,2022,2
61,78.6,61.9,69.5,0.0,4,16.7,16.699999999999996,0,0,1,2022,3
3,85.4,67.1,75.4,0.0,0,15.3,18.30000000000001,0,0,1,2022,3
3,84.1,62.9,73.5,0.0,0,14.7,21.2,0,0,1,2022,3
3,79.1,61.2,69.8,0.0,0,11.0,17.89999999999999,0,0,1,2022,3
51,69.6,61.4,65.0,0.0,1,11.9,8.199999999999996,0,0,1,2022,4
53,76.3,54.1,64.4,0.0,3,18.6,22.2,0,0,1,2022,4
3,74.0,50.0,58.6,0.0,0,13.7,24.0,0,0,1,2022,4
61,60.5,52.2,55.0,0.0,9,13.7,8.299999999999997,0,0,1,2022,5
51,83.2,52.2,64.2,0.0,1,17.4,31.0,0,0,1,2022,5
51,86.9,63.5,74.7,0.0,2,29.0,23.40000000000001,0,0,1,2022,5
63,68.4,57.1,60.2,0.0,22,10.9,11.300000000000004,0,0,1,2022,6
53,61.0,53.0,56.2,0.0,5,13.9,8.0,0,0,1,2022,6
3,56.0,48.3,52.3,0.0,0,13.0,7.700000000000003,0,0,1,2022,6
3,59.6,47.9,53.1,0.0,0,16.3,11.700000000000005,0,0,1,2022,6
61,74.7,50.7,61.2,0.0,8,16.5,24.0,0,0,1,2022,7
63,74.6,65.7,70.0,0.0,12,16.1,8.899999999999991,0,0,1,2022,7
65,68.9,51.5,56.8,0.0,14,26.3,17.400000000000006,0,0,1,2022,7
3,69.0,48.6,58.5,0.0,0,11.5,20.4,0,0,1,2022,8
3,80.6,59.9,68.8,0.0,0,19.0,20.7,0,0,1,2022,8
3,84.3,67.5,75.4,0.0,0,21.0,16.799999999999997,0,0,1,2022,8
51,83.3,71.1,77.7,0.0,1,19.9,12.200000000000005,0,0,1,2022,7
63,81.0,59.4,66.9,0.0,7,14.1,21.6,0,0,1,2022,6
53,70.4,58.0,63.3,0.0,3,8.9,12.400000000000006,0,0,1,2022,6
3,80.1,57.3,67.6,0.0,0,15.3,22.8,0,0,1,2022,5
3,74.9,54.5,62.5,0.0,0,10.6,20.40000000000001,0,0,1,2022,4
53,71.3,59.2,63.5,0.0,2,10.6,12.099999999999994,0,0,1,2022,4
63,78.5,63.0,68.8,0.0,7,11.1,15.5,0,0,1,2022,3
63,71.1,53.0,57.7,0.0,6,17.7,18.099999999999994,0,0,1,2022,2
63,66.5,56.1,59.7,0.0,6,14.5,10.4,0,0,1,2022,2
3,76.3,52.4,61.5,0.0,0,13.6,23.9,0,0,1,2022,3
53,77.2,56.9,66.3,0.0,1,11.3,20.300000000000004,0,0,1,2022,3
3,73.7,55.6,64.3,0.0,0,10.3,18.1,0,0,1,2022,3
61,72.2,55.4,60.8,0.0,1,15.4,16.800000000000004,0,0,1,2022,3
61,85.0,54.1,65.6,0.0,4,17.7,30.9,0,0,1,2022,4
63,96.5,67.7,81.2,0.0,2,18.5,28.8,0,0,1,2022,4
3,96.5,78.1,87.6,0.0,0,24.3,18.40000000000001,0,0,1,2022,4
3,94.8,72.9,85.0,0.0,0,23.9,21.89999999999999,0,0,1,2022,5
2,90.5,67.7,78.4,0.0,0,17.4,22.8,0,0,1,2022,5
3,75.6,60.7,65.5,0.0,0,14.8,14.899999999999991,0,0,1,2022,5
3,85.6,55.3,66.9,0.0,0,12.3,30.3,0,0,1,2022,5
3,95.0,65.2,79.4,0.0,0,15.7,29.8,0,0,1,2022,6
1,99.3,72.2,85.3,0.0,0,18.4,27.099999999999994,0,0,1,2022,6
3,94.6,72.5,82.1,0.0,0,18.7,22.099999999999994,0,0,1,2022,6
3,81.6,65.3,74.5,0.0,0,11.7,16.299999999999997,0,0,1,2022,6
3,87.9,64.0,76.2,0.0,0,12.0,23.90000000000001,0,0,1,2022,7
63,80.2,68.3,73.6,0.0,7,16.0,11.900000000000006,0,0,1,2022,7
63,80.7,70.2,74.8,0.0,7,17.6,10.5,0,0,1,2022,7
2,75.3,59.8,67.0,0.0,0,14.2,15.5,0,0,1,2022,8
3,83.7,57.5,69.5,0.0,0,14.0,26.200000000000003,0,0,1,2022,8
61,81.9,66.4,74.5,0.0,2,12.8,15.5,0,0,1,2022,8
3,93.1,71.1,80.3,0.0,0,18.1,22.0,0,0,1,2022,7
51,87.8,71.9,76.6,0.0,3,15.4,15.899999999999991,0,0,1,2022,6
3,79.1,63.9,71.5,0.0,0,9.4,15.199999999999996,0,0,1,2022,6
3,81.6,63.6,73.6,0.0,0,9.3,17.999999999999993,0,0,1,2022,5
51,91.3,67.4,78.5,0.0,1,15.8,23.89999999999999,0,0,1,2022,4
63,85.1,76.1,79.4,0.0,9,15.2,9.0,0,0,1,2022,4
65,77.7,67.3,71.2,0.0,14,15.9,10.400000000000006,0,0,1,2022,3
3,80.3,64.7,70.8,0.0,0,13.1,15.599999999999994,0,0,1,2022,2
63,76.7,71.3,72.7,0.0,11,15.3,5.400000000000006,0,0,1,2022,2
63,71.5,65.9,68.8,0.0,5,17.2,5.599999999999994,0,0,1,2022,3
3,82.1,61.0,70.2,0.0,0,12.4,21.099999999999994,0,0,1,2022,3
3,86.2,68.5,76.1,0.0,0,18.2,17.700000000000003,0,0,1,2022,3
3,86.3,68.3,77.3,0.0,0,15.7,18.0,0,0,1,2022,4
51,80.2,67.0,72.5,0.0,2,14.6,13.200000000000005,0,0,1,2022,4
0,74.0,61.8,68.3,0.0,0,14.1,12.200000000000005,0,0,1,2022,4
63,76.3,65.0,69.4,0.0,12,13.9,11.299999999999995,0,0,1,2022,5
61,73.0,68.6,70.4,0.0,13,16.0,4.400000000000006,0,0,1,2022,5
53,74.0,66.7,70.1,0.0,13,12.2,7.299999999999997,0,0,1,2022,5
51,84.1,65.7,73.5,0.0,3,13.5,18.39999999999999,0,0,1,2022,5
3,86.5,68.0,77.6,0.0,0,17.8,18.5,0,0,1,2022,6
51,88.4,75.0,80.7,0.0,3,22.4,13.400000000000006,0,0,1,2022,6
61,86.8,68.3,77.6,0.0,3,18.6,18.5,0,0,1,2022,6
3,88.2,68.4,78.7,0.0,0,14.7,19.8,0,0,1,2022,6
63,86.5,69.4,77.9,0.0,3,20.0,17.099999999999994,0,0,1,2022,7
63,86.4,73.8,79.6,0.0,12,20.3,12.600000000000009,0,0,1,2022,7
51,81.3,67.6,71.9,0.0,6,10.3,13.700000000000005,0,0,1,2022,7
